Date,bbReturnLogOpen_pband_w46_stdDev3.479652436716822,macdReturnLogOpen_fW2_sW16_signal23,rsi_w15,macd_fW15_sW21_signal30,rsiReturnLogOpen_w15,macd_fW17_sW43_signal48,bbReturnLogOpen_lband_w43_stdDev0.5607752064443937,adx_pos_w5,stochRsiReturnLogOpen_k_w30_s13_s213,aroon_down_w49,stochRsiReturnLogOpen_stochrsi_w3_s111_s229,stochRsiReturnLogOpen_k_w3_s111_s229,aroonReturnLogOpen_up_w32,bbReturnLogOpen_lband_w7_stdDev1.4297935115233904,aroon_indicator_w32,aroon_indicator_w9,macdReturnLogOpen_fW4_sW48_signal41,aroon_up_w49,stochRsi_k_w3_s111_s229,macd_signal_fW17_sW43_signal48
2017-04-25,0.7013533128670885,-0.0044846810798181,58.4559309082975,0.3635134665860278,54.85300666971211,-5.758616933982921,-0.0023522136825468,32.48387901953309,0.8337335922859079,2.0408163265306123,1.0,0.5297603653472389,18.75,-0.004833338921567,-65.625,66.66666666666667,-0.003295034348664,24.489795918367346,0.5351459441011588,-18.572098845124547
2017-04-26,0.6425431298183443,-0.0035350026216706,62.695274158498506,-0.8828676904404347,53.236956398217686,-7.823129880858232,-0.0023250144618012,42.5332574445472,0.9228610238001964,85.71428571428571,0.0,0.4733834387953759,15.625,-0.0028022692438396,21.875,77.77777777777777,-0.003495854200545,22.448979591836736,0.5684640242509471,-18.133365418011635
2017-04-27,0.587638582434884,-0.0021143934623174,62.150098288995736,-1.8247238785243096,51.87585758305891,-9.459155203808676,-0.0023184038679653,43.49433779680676,0.8899374266138596,83.6734693877551,0.0,0.3976547005283954,12.5,-0.0002033714943519,21.875,77.77777777777777,-0.002989076312086,20.40816326530612,0.5249739547962411,-17.779316021513555
2017-04-28,0.4994274042099926,2.3222442954445732e-05,62.547134421625664,-2.598194496313681,49.440147682244906,-10.88619554584784,-0.0021552298744929,38.32863799631512,0.7929993858654055,81.63265306122449,0.0,0.3976547005283954,9.375,-0.0010296822724667,28.125,66.66666666666667,-0.0016319793376883,18.367346938775512,0.5543533301477029,-17.497964165363932
2017-05-01,0.5448305036095408,-9.807105662943652e-05,60.204607953775806,-3.0281324925731496,50.63579982662459,-11.741981875366946,-0.0021924484945048,34.638927463475824,0.7533443084500635,79.59183673469387,0.8719550484837228,0.4245101701569693,6.25,-0.0010641128831407,28.125,66.66666666666666,-0.0013137932415408,16.3265306122449,0.5543533301477029,-17.263026112710996
2017-05-02,0.4226073740878243,0.0019769306012175,61.59726188136301,-3.476517811947815,47.26936342004086,-12.679970622208202,-0.0022597851688728,30.710290059105134,0.6761916599120817,77.55102040816327,0.0,0.4245101701569693,3.125,-0.0012701030759366,28.125,66.66666666666667,0.0002666057961526,14.285714285714285,0.5945987111012515,-17.07596262330272
2017-05-03,0.5247804488417599,0.0006569636584818,62.5624503054082,-3.890494923246479,50.26020362177877,-13.59825399391093,-0.0023244981155464,27.255257341675488,0.6960895494502907,75.51020408163265,1.0,0.4981018315033587,28.125,-0.0016632433125646,37.5,77.77777777777777,1.0398987977397272e-05,12.244897959183673,0.5945987111012515,-16.934015332307133
2017-05-04,0.4296411337794309,0.0018488042200915,60.8095012404475,-4.071947033248307,47.60146176445483,-14.10912694663648,-0.0024600354622579,22.23319575738204,0.6390652381901792,73.46938775510205,0.3789987217534506,0.4416471698445814,25.0,-0.0023454344793936,37.5,77.77777777777777,0.0009302122310344,10.20408163265306,0.5252934365927793,-16.818713765545066
2017-05-05,0.5388753051565477,0.00025222956307,61.340210429298246,-4.217402838056842,50.688441954408326,-14.562608292369076,-0.002244095588083,20.8261460058798,0.6583601122404318,71.42857142857143,1.0,0.4773594336579249,21.875,-0.0020564198700644,37.5,66.66666666666667,0.0002653961081698,8.16326530612245,0.5532575004751993,-16.726627827864412
2017-05-08,0.5330360876705866,-7.319020068573528e-05,64.91760012319726,-4.61825013455973,50.399032188738055,-15.515297745383576,-0.0021548051864935,30.74446450615272,0.6166152658068033,69.38775510204081,0.8851726178586268,0.5578296716450729,18.75,-0.0018970256013063,46.875,55.55555555555556,-1.4288871925181574e-05,100.0,0.5532575004751993,-16.67718578368152
2017-05-09,0.6080708555295643,-0.0013051849580933,64.94955638326317,-4.887688678544691,52.42631562068181,-16.251179054025215,-0.0020438083511075,30.34333871004004,0.6772429875921179,67.3469387755102,1.0,0.5578296716450729,15.625,-0.0019616306495491,50.0,66.66666666666667,-0.0009221601957573,100.0,0.5995532961872699,-16.65979775389963
2017-05-10,0.5175922861233327,-0.0002058055526024,63.25914073459868,-4.962610571588812,49.82896863593394,-16.63197394599638,-0.0020182838882561,28.594113651093235,0.6158346150867408,65.3061224489796,0.0,0.4669205807359819,12.5,-0.0020302939860717,50.0,66.66666666666666,-0.0005402609680885,97.95918367346938,0.508644205278179,-16.658662088270923
2017-05-11,0.4220190150285199,0.0016048919922076,64.35416599814893,-5.05819926197546,47.12186338207309,-17.048999502019797,-0.0019969913433435,24.680361712030635,0.4701841961172845,63.26530612244898,0.0,0.4669205807359819,9.375,-0.0019546565575203,56.25,88.88888888888889,0.0006508518002213,100.0,0.461541839096308,-16.67459422760761
2017-05-12,0.4631566854780093,0.0013622895391234,60.64535244275334,-4.899826362501699,48.4462322964904,-16.9759795809523,-0.0020866363333968,17.134316125184025,0.3132661905148273,61.224489795918366,0.8713299093756993,0.5461323906792274,6.25,-0.002275297086228,56.25,55.55555555555556,0.0009009420655753,97.95918367346938,0.4141228176419231,-16.68689567060127
2017-05-15,0.4569321617654078,0.0012877551920522,58.194327061219305,-4.597484924852324,48.23955283714485,-16.595859206544446,-0.0021022787556079,14.836388308349896,0.2570799493280741,59.18367346938776,0.8675493928367792,0.6250005173007528,3.125,-0.0019554373766716,56.25,55.55555555555557,0.0010979831533975,95.91836734693877,0.3847434422904612,-16.683179896558133
2017-05-16,0.5130663961460941,0.0002610248322841,63.3185122047549,-4.694065748562935,50.22322121889509,-16.93932423733304,-0.0020545030133866,31.96324718910927,0.3544917637617238,57.14285714285714,1.0,0.6366409674385961,53.125,-0.0019936672716862,65.625,88.88888888888889,0.0006021600357064,100.0,0.4756525331995522,-16.69363476761017
2017-05-17,0.6468860323286314,-0.0021268652796362,62.13936051287356,-4.661294753768743,54.4933870395553,-17.036854018333997,-0.0019960076377017,29.434251571140678,0.5480378331271497,55.10204081632652,1.0,0.7275500583476869,50.0,-0.0023430021239739,65.625,77.77777777777777,-0.0010442885938977,97.95918367346938,0.5091038367246624,-16.707643716619305
2017-05-18,0.1911806173602668,0.0047104949181002,40.67587406170469,-3.0945340478165235,41.03110551793706,-14.168316370224147,-0.0024265895884489,14.618880116391148,0.4526894128992695,53.06122448979592,0.0,0.6366409674385961,46.875,-0.0064233231255778,65.625,-22.22222222222221,0.0028487452354875,95.91836734693877,0.4181947458155715,-16.603997702480726
